Node,NumNeighbors,Betweenness,PageRank
A5113043093,289,4.130504240390879e-05,5.3455947038440055e-05
A5014261230,172,3.571107694956836e-05,3.245457033793951e-05
A5008690377,237,2.239224614224535e-05,4.3986611523061575e-05
A5108704861,167,2.7705158925306556e-06,3.1022524712985656e-05
A5041137051,170,0.00013965369662881784,4.3890665324375733e-05
A5006613660,232,0.00023387322708170267,5.518665285648731e-05
A5110188038,155,2.2059819203286885e-05,3.563194109334221e-05
A5101908874,91,0.0,1.82524454774328e-05
A5111769990,298,6.296287172879172e-05,5.86470878660085e-05
A5008250023,119,1.5016641719024021e-06,2.3238592183261005e-05
A5064708759,143,1.3667835337006526e-06,2.74244943999449e-05
A5064198390,112,1.0828863465487277e-05,2.383589264426279e-05
A5021134317,183,0.00025903302680410964,4.713039587110618e-05
A5034134831,157,1.199472531684651e-06,2.9602777157427695e-05
A5082221132,91,0.0,1.82524454774328e-05
A5010378553,2,0.0,6.00026166858942e-06
A5109977207,2,0.0,6.00026166858942e-06
A5111600989,43,1.1208808604701195e-06,1.2737979233979961e-05
A5108254975,48,2.477919577258617e-07,1.1368761827072989e-05
A5000187609,2,0.0,3.3324648892580353e-06
A5060853214,105,1.5637584227135776e-07,2.07720181410054e-05
A5046388651,117,4.09798388437156e-06,2.2926012721722913e-05
A5108350341,109,3.186299869193705e-07,2.1481606158857032e-05
A5026041639,147,1.8096772731665295e-06,2.7515019968593412e-05
A5068874594,173,3.5542081535722144e-06,3.226635236337723e-05
A5035069228,109,3.8392466371602545e-06,2.2136270241206585e-05
A5083295394,125,4.1526887125462407e-05,2.910257249266502e-05
A5045843519,99,0.0,1.9440217257830812e-05
A5091636428,101,2.3208320818751334e-06,2.0754203118177054e-05
A5078350916,99,0.0,1.9440217257830812e-05
A5090018017,102,1.1545997962224776e-08,2.0007910905190005e-05
A5052613115,199,3.838511346608137e-05,3.8650017259192235e-05
A5081833805,99,0.0,1.9440217257830812e-05
A5091589343,124,3.6187533511503785e-05,2.964299355664855e-05
A5037663981,5,0.0,4.108052071180379e-06
A5040155556,10,1.3737236731709344e-08,4.900056732432917e-06
A5107833067,31,1.8757287388005566e-07,8.344014839885595e-06
A5094255418,9,0.0,4.765052771772631e-06
A5056894551,9,0.0,5.479308549987659e-06
A5089151416,9,0.0,5.479308549987659e-06
A5085237343,37,0.0,9.309943654188466e-06
A5110500243,26,0.0,6.789954842272989e-06
A5010229151,48,2.949509833358917e-07,1.2128537242285037e-05
A5005595021,26,0.0,6.78995484227299e-06
A5103896927,70,1.553163020808477e-07,1.3207491994464523e-05
A5087360500,41,1.5268678275045692e-08,9.097094332060996e-06
A5100737778,34,1.8203198635045292e-07,8.20856269342353e-06
A5089091828,17,3.4278391703295543e-06,8.554876749836934e-06
A5006993991,15,1.6305554604594124e-06,9.72434953806659e-06
A5060976960,73,8.362571863661252e-07,1.4917248228376559e-05
A5113648689,43,8.440338452039314e-07,1.0595904462292162e-05
A5103507565,92,1.676306162461067e-07,1.5903175997468e-05
A5082254604,53,1.3737797618520188e-06,1.1364800932318074e-05
A5070626128,36,0.0,8.305726912753536e-06
A5101255121,49,7.02533212519907e-07,1.1490240310134109e-05
A5103844072,36,0.0,8.305726912753536e-06
A5034978567,21,1.8470853920939452e-07,7.674455739860002e-06
A5065290621,93,2.3016322531862445e-05,2.429150062423355e-05
A5031894140,1,0.0,3.2316585483383815e-06
A5053912088,17,0.0,5.674929143046492e-06
A5046795228,3,0.0,1.1394265209858895e-05
A5027989832,9,0.0002546067871716094,3.887058917767953e-05
A5029234711,3,0.0,1.1394265209858895e-05
A5064019336,33,0.00025483108512267357,3.777068983577836e-05
A5086432929,5,0.0,4.1279217164483704e-06
A5023123058,26,0.0,7.719121932279906e-06
A5101719349,102,9.768823078976461e-05,3.64628285652657e-05
A5110521471,7,2.270028385549981e-07,5.03833545010704e-06
A5111090382,31,0.0,8.984782312478897e-06
A5016236401,58,4.3877713656958434e-06,1.694298968675605e-05
A5103408991,3,0.0,3.600762100610758e-06
A5000745006,163,0.0003716542249078825,9.517598042909216e-05
A5110719245,10,6.820830545419438e-06,1.5943081880238785e-05
A5101812473,7,0.0,4.873790150405749e-06
A5097961182,7,0.0,4.873790150405749e-06
A5055604670,5,0.0,4.564720535360564e-06
A5084752915,5,0.0,4.564720535360564e-06
A5028794146,9,0.0,4.3246573464312824e-06
A5110244660,48,1.420176015337727e-05,1.670663574312001e-05
A5104946977,7,0.0,4.441818562906951e-06
A5043743157,45,0.0,1.0797619820990386e-05
A5006887252,76,0.0001701901023656823,1.927339162829541e-05
A5012831736,114,5.596899689987634e-06,2.6426254833477797e-05
A5068732716,125,1.9204406639567902e-05,3.0642725832015764e-05
A5014615184,135,1.9230596261436747e-05,3.527927351999694e-05
A5109829370,70,1.0277574641339852e-06,1.5147742216328461e-05
A5109443478,45,0.0,1.0797619820990386e-05
A5082027003,5,0.0,3.947572901515227e-06
A5067494648,17,0.0,5.949180596784506e-06
A5028789094,2,0.0,3.4409695161683196e-06
A5013143991,10,0.0,4.762350122726769e-06
A5036099777,16,1.212916607290281e-08,6.221251176948944e-06
A5052681080,156,0.00031152830094309845,6.903785234656432e-05
A5111590812,28,1.4245004785781013e-05,1.0821920276308809e-05
A5089814384,130,1.527687140881285e-05,2.472662822023801e-05
A5100680826,2,0.0,3.3658713459563666e-06
A5071903347,47,8.350535713295461e-08,9.919921313584767e-06
A5028999453,29,1.0738986236095802e-07,8.285576741435234e-06
A5023461039,2,0.0,3.3584206755866424e-06
A5008154562,35,1.124772305607655e-06,1.0567679404962515e-05
A5044561182,24,0.0,7.3342994638492645e-06
A5000910562,10,0.0,4.732330292288393e-06
A5013320965,13,8.070049573157449e-08,8.315356809677617e-06
A5076342800,53,5.895138364903239e-06,2.1819586002552183e-05
A5059507085,11,1.6942168833619492e-09,7.2243588875233514e-06
A5004608167,20,1.2255275605953576e-08,1.0773779703025658e-05
A5080783529,19,8.704337220406344e-09,1.058702996225718e-05
A5081693340,10,0.0,7.014231350914682e-06
A5068721920,25,2.0612585317888813e-06,1.3777939999761145e-05
A5109576292,16,0.0,8.808814442097716e-06
A5079075987,16,0.0,8.808814442097716e-06
A5107900030,16,0.0,8.808814442097716e-06
A5102746800,28,6.536839908184446e-06,2.1008085269178375e-05
A5066194135,4,0.0,3.898604994734757e-06
A5041925408,9,8.720957544599947e-07,1.1120749639631429e-05
A5100365353,15,1.001272018101762e-06,1.3167255046008204e-05
A5107948025,10,0.0,4.988764014809587e-06
A5047762333,307,3.470398265139283e-05,5.5537797287735887e-05
A5106478223,24,0.0,6.961172983828306e-06
A5065280701,194,2.0261416272630787e-05,3.3633154485683416e-05
A5014915828,24,0.0,6.961172983828306e-06
A5032505060,66,5.10130803794478e-07,1.4632105710692864e-05
A5075838446,265,5.744472584340117e-05,5.4596088619713195e-05
A5042384398,89,2.0928040567369093e-06,1.9075335038521926e-05
A5110574923,33,3.815686995775212e-07,9.095852693008553e-06
A5041447439,18,0.0,6.193273266523655e-06
A5042637385,18,0.0,6.193273266523655e-06
A5063535352,135,0.0001377582067019793,5.136702136907598e-05
A5028510804,8,0.0,4.665203666040969e-06
A5083298290,202,0.000881740225190425,7.667150700416143e-05
A5052243651,4,0.0,3.7787243698859555e-06
A5076607176,27,9.10880034384132e-09,7.78994911927868e-06
A5038869353,58,1.7896060497426336e-06,2.1241464177895687e-05
A5062219544,28,0.0,1.1200858409250175e-05
A5049326502,29,5.795577335659149e-07,1.1922339764154905e-05
A5021264093,37,6.269164763879517e-05,2.0382796638723883e-05
A5110526400,65,4.193223519968055e-05,2.9905080083867786e-05
A5070688497,28,0.0,1.1200858409250175e-05
A5007095783,64,2.0837726367135087e-05,2.4106863522608215e-05
A5042582169,31,1.1064002358136785e-06,1.2549341623076903e-05
A5064589422,28,0.0,1.1200858409250175e-05
A5001986284,28,0.0,1.1200858409250175e-05
A5036868774,28,0.0,1.1200858409250175e-05
A5034914062,57,2.142971743831649e-06,2.096694524393289e-05
A5055322622,120,6.387611507093567e-05,4.520940854953385e-05
A5080189415,51,4.467390755295232e-07,1.8271674873209456e-05
A5003376655,15,0.0,5.624499619355529e-06
A5055245038,6,0.0,4.707987556631963e-06
A5111899087,13,2.820818169031147e-07,7.128121838955422e-06
A5048118571,18,3.906671944614269e-09,6.000521135886419e-06
A5014700674,19,1.7068045637592543e-06,1.832183689045638e-05
A5076923648,19,1.7068045637592543e-06,1.832183689045638e-05
A5051180144,8,0.0,1.107395216528909e-05
A5019491575,8,0.0,1.107395216528909e-05
A5102200782,19,1.7068045637592543e-06,1.832183689045638e-05
A5109630252,8,0.0,1.107395216528909e-05
A5102393481,8,0.0,1.107395216528909e-05
A5057043839,8,0.0,1.107395216528909e-05
A5061962969,16,2.2915523826458967e-07,1.2996937457324293e-05
A5100751384,16,2.2915523826458967e-07,1.2996937457324293e-05
A5105519236,13,0.0,1.1676467440373395e-05
A5052081480,13,0.0,1.1676467440373395e-05
A5082435356,13,0.0,1.1676467440373395e-05
A5100363495,105,4.537276151909593e-05,4.2336542291431435e-05
A5054588225,16,2.2915523826458967e-07,1.2996937457324291e-05
A5100326020,13,0.0,1.1676467440373395e-05
A5069425703,10,4.121421127675198e-07,8.700165062583017e-06
A5100393287,8,1.1904642951144057e-07,9.630573554161623e-06
A5013474355,6,0.0,6.574368488329627e-06
A5100854485,27,1.4013374451070544e-06,1.6375838213530803e-05
A5112414854,55,3.57869599216225e-05,3.264238816832171e-05
A5109095242,27,3.924153214529052e-06,1.6401524362474768e-05
A5034027272,84,2.3099381229492995e-05,3.285573195373819e-05
A5104086684,50,1.4698983564648176e-05,2.9546749437867147e-05
A5100300430,24,1.041826327224919e-06,1.5211069997657495e-05
A5005603738,26,3.393228544380967e-07,1.4425089088480172e-05
A5108477852,18,0.0,1.0781102008629732e-05
A5082420358,38,0.00014835312615779606,3.0352384546763183e-05
A5100683583,51,1.5421846375843512e-05,2.171489943932174e-05
A5108475990,40,1.0299743992334573e-05,2.0462656447307667e-05
A5114803252,28,7.036611445248678e-07,1.8949601275618726e-05
A5061797310,22,2.6197382190876767e-07,1.5594881304275302e-05
A5101612888,14,4.7551605520340616e-08,1.2194509386406376e-05
A5114255877,10,0.0,8.89188112365394e-06
A5102156343,14,4.671414147325818e-07,1.0987785982582323e-05
A5112589639,14,4.7551605520340616e-08,1.2194509386406376e-05
A5100711683,10,0.0,8.891881123653942e-06
A5001335185,44,7.984709732392415e-07,1.519728157303796e-05
A5105405521,60,2.7399441562761204e-06,1.6544819935509777e-05
A5054461708,10,0.0,5.269573781571437e-06
A5008703884,26,4.495613726908184e-08,1.0999048375771297e-05
A5092038952,14,9.673349039964719e-09,6.749096819536681e-06
A5028889017,24,0.0,7.303394307712129e-06
A5044898254,126,2.0039988931215552e-05,3.205537336596926e-05
A5040814175,98,8.575296528570363e-06,2.729766872863292e-05
A5077829698,54,1.7670339992172737e-06,1.4583945474136546e-05
A5013364104,23,2.9470939445716806e-09,9.969952512803343e-06
A5011268633,63,5.660482442473046e-05,4.626948619695662e-05
A5107184021,10,0.0,5.173544468673942e-06
A5059361340,10,0.0,5.173544468673942e-06
A5074353649,9,0.0,5.292815796881695e-06
A5106866873,9,0.0,5.292815796881695e-06
A5109263999,3,0.0,3.449657611480472e-06
A5106120672,19,0.0,5.856952964298504e-06
A5105338713,37,2.1652228194404138e-07,9.577465086101015e-06
A5075182732,13,0.0,5.215301892450922e-06
A5087379201,13,0.0,5.215301892450922e-06
A5108513915,13,0.0,5.215301892450922e-06
A5024150452,53,2.5648563678869274e-06,1.527167014550452e-05
A5066582297,31,7.001950828216828e-08,8.459582006928589e-06
A5053227923,28,7.453407851814604e-08,7.776619806399443e-06
A5020070981,20,1.031773889641052e-09,6.298818059652938e-06
A5030648168,30,3.195586829263284e-07,8.996028002532474e-06
A5007133617,119,1.6109597484546524e-06,2.128619860936029e-05
A5045009295,99,0.0,1.627751809700019e-05
A5113661002,162,7.680344162398222e-06,2.7796968905505282e-05
A5061378144,99,0.0,1.627751809700019e-05
A5004323134,99,0.0,1.627751809700019e-05
A5077279214,127,7.831598866886501e-06,2.5109291776384906e-05
A5114445871,99,0.0,1.627751809700019e-05
A5114445872,99,0.0,1.627751809700019e-05
A5058322696,127,1.8345631551791636e-06,2.2252116545419477e-05
A5110499998,320,4.8661249560273455e-05,5.23943046984618e-05
A5079108307,133,4.236120634807973e-06,2.3400923919113883e-05
A5039724758,194,1.0031200903175627e-05,2.9973746288947136e-05
A5075173651,119,1.6109597484546524e-06,2.128619860936029e-05
A5032189040,134,2.4724663589641693e-06,2.4283452259426464e-05
A5069710706,127,7.831598866886501e-06,2.5109291776384906e-05
A5092392059,140,5.9469345275237274e-06,2.6083645121813094e-05
A5027028182,142,8.851176095193285e-06,2.810879230000966e-05
A5004038165,99,0.0,1.627751809700019e-05
A5056060587,99,0.0,1.627751809700019e-05
A5011706668,99,0.0,1.627751809700019e-05
A5023000584,99,0.0,1.627751809700019e-05
A5086258881,99,0.0,1.627751809700019e-05
A5114445873,99,0.0,1.627751809700019e-05
A5059186865,204,1.664041417293897e-06,3.1098979505391726e-05
A5015173883,12,0.0,4.845094372796318e-06
A5090362077,100,1.1456260217494668e-06,1.86313330542935e-05
A5003686362,22,2.9470939445716806e-09,9.824935151240974e-06
A5086399968,20,0.0,9.238796879508192e-06
A5055885794,13,0.0,5.393082618413326e-06
A5061907308,13,0.0,5.393082618413326e-06
A5115058845,13,0.0,5.393082618413326e-06
A5102901676,45,2.4298883618501075e-06,1.4148507867018038e-05
A5036112373,99,0.0,2.0443502605966012e-05
A5039680477,152,1.5055006312432152e-05,3.308574914851194e-05
A5007399178,180,4.3773260587935015e-05,3.941021835046516e-05
A5031392582,116,6.575319731825915e-05,3.404726709696091e-05
A5039395188,99,0.0,2.0443502605966012e-05
A5055889452,99,0.0,2.0443502605966012e-05
A5100722234,99,0.0,2.0443502605966012e-05
A5112296347,99,0.0,2.0443502605966012e-05
A5119933884,99,0.0,2.0443502605966012e-05
A5025850239,280,7.18245387592492e-05,5.549980320396506e-05
A5002756543,124,3.764232224071772e-05,2.898994845412772e-05
A5093486977,153,2.227185824519768e-06,2.767048508932153e-05
A5023757160,99,0.0,2.0443502605966012e-05
A5112284863,99,0.0,2.0443502605966012e-05
A5074248630,99,0.0,2.0443502605966012e-05
A5108453497,123,8.482090561873323e-06,2.66339663008713e-05
A5022258157,99,0.0,2.0443502605966012e-05
A5088572803,120,3.388419290183047e-05,2.9600342249010878e-05
A5068383123,99,0.0,2.0443502605966012e-05
A5057304329,99,0.0,2.0443502605966012e-05
A5091440335,99,0.0,2.0443502605966012e-05
A5007519157,112,1.2180400868870061e-05,2.5068383380857654e-05
A5054340730,208,2.7734314285425754e-05,3.968187881900144e-05
A5084969207,147,3.354238152833435e-05,3.612694345733235e-05
A5014821831,211,2.370412013440775e-05,4.310190521830649e-05
A5084901923,99,0.0,2.0443502605966012e-05
A5034503685,99,0.0,2.0443502605966012e-05
A5071218875,99,0.0,2.0443502605966012e-05
A5081794713,124,6.106809462731858e-06,2.7183439478227427e-05
A5087758479,99,0.0,2.0443502605966012e-05
A5037747478,99,0.0,2.0443502605966012e-05
A5100609136,99,0.0,2.0443502605966012e-05
A5012057230,99,0.0,2.0443502605966012e-05
A5002872708,249,0.0003805190296088951,7.122652430763512e-05
A5013029456,262,5.5428722480446304e-05,5.687397023363558e-05
A5060081174,289,0.00010430233345003317,6.62548010512271e-05
A5105789273,99,0.0,2.0443502605966012e-05
A5050246901,99,0.0,2.0443502605966012e-05
A5014619058,259,5.670494733948251e-05,5.620405149595599e-05
A5024621745,123,1.4311714539471107e-05,3.0200701901504447e-05
A5045391546,112,2.0664579936253145e-05,2.5879205937511175e-05
A5009287773,46,1.5170066132810647e-07,9.647387432442713e-06
A5001139858,103,1.0938961220037252e-05,1.9871254396810566e-05
A5103268013,13,0.0,4.972292437461093e-06
A5027623651,22,2.9470939445716806e-09,9.824935151240974e-06
A5088147998,19,0.0,8.99259005769923e-06
A5034332484,19,0.0,8.99259005769923e-06
A5071285585,19,0.0,8.99259005769923e-06
A5087449606,19,0.0,8.99259005769923e-06
A5073261020,385,0.0002620249079931774,6.825135067960991e-05
A5055981562,62,3.298744778886904e-06,1.4829500915186393e-05
A5100716259,9,0.0,4.6441634527168596e-06
A5048531162,9,0.0,4.6441634527168596e-06
A5038645142,10,0.0,4.889357707924177e-06
A5047130949,11,2.7401141867789254e-09,5.186964678233814e-06
A5058596661,15,0.0,7.287522388452714e-06
A5008127911,5,0.0,3.955961544224271e-06
A5013830741,12,0.0,4.986098203565979e-06
A5093918412,16,0.0,5.730394383096126e-06
A5106452361,16,0.0,5.730394383096126e-06
A5056507124,25,3.2122572592277625e-07,7.975801084741123e-06
A5024083254,25,0.0,6.651732672054985e-06
A5011708821,18,0.0,5.822662060400049e-06
A5105975169,6,7.32221498983924e-08,6.333517065434856e-06
A5071472106,6,1.6779963451150896e-07,9.028689315345554e-06
A5005632786,9,2.3471754508650636e-06,1.01802557022578e-05
A5039373573,10,0.0,4.414895306068666e-06
A5113843221,22,1.7211051430924456e-07,7.315470568410622e-06
A5112466285,41,5.772259299218068e-10,9.610790182215312e-06
A5038147894,129,3.3589331699302854e-06,2.5113005287595216e-05
A5032627082,3,0.0,3.448227393182364e-06
A5101470390,14,7.185040944619312e-08,6.666893518422763e-06
A5083028205,30,5.552745981648429e-07,1.0462700569835866e-05
A5058434762,15,0.0,5.2104667332542546e-06
A5057153260,15,0.0,5.6933238444474145e-06
A5027738601,37,6.796329757102787e-07,9.327867812862807e-06
A5056683382,33,4.7665486265573304e-08,8.997135936145878e-06
A5050342269,21,1.5554556018212316e-06,1.1083773620766767e-05
A5040537826,6,0.0,4.602216299827746e-06
A5093887453,19,0.0,7.369644343397902e-06
A5066266791,15,0.0,6.457942325849266e-06
A5013627742,10,0.0,5.0665231310157835e-06
A5048404539,44,1.1138476063991272e-05,1.1295092098116256e-05
A5074549402,15,0.0,6.329177957189473e-06
A5074860184,8,0.0,4.820430141758174e-06
A5079591750,31,7.982337287471204e-06,1.5664635598670563e-05
A5003904945,7,0.0,6.222070550403702e-06
A5028192960,7,0.0,6.222070550403702e-06
A5031668282,17,2.01031175531877e-06,1.8945993686759723e-05
A5062152263,7,0.0,4.613311929905108e-06
A5105755987,25,0.0,6.946512295490083e-06
A5066185242,208,6.603991164292482e-05,4.827469189829595e-05
A5082599220,247,1.248805004075435e-05,4.2491837078333864e-05
A5111325489,8,0.0,1.2957918915274234e-05
A5050065245,8,0.0,1.2957918915274234e-05
A5109006738,8,0.0,1.2957918915274234e-05
A5081090372,12,1.080121838171277e-07,1.5223061081943678e-05
A5117767879,8,0.0,1.2957918915274234e-05
A5083335399,8,0.0,1.2957918915274234e-05
A5100341493,8,0.0,1.2957918915274234e-05
A5088471735,12,3.324563651274318e-07,1.6480547414669944e-05
A5100810807,34,4.375506236917907e-07,1.123933944433257e-05
A5030023274,9,0.0,5.016011415340056e-06
A5029268398,39,1.3132449635839893e-07,1.1187328308543302e-05
A5012106553,33,5.250508705118372e-08,1.0672828040199188e-05
A5022992571,176,0.00014350667974081155,4.9647318541461974e-05
A5038223082,31,0.0,9.898808871400402e-06
A5065457974,94,8.622335434971922e-05,2.6505556585289476e-05
A5075645287,33,5.250508705118372e-08,1.0672828040199188e-05
A5040841422,15,0.0,5.58125869296947e-06
A5113613481,15,0.0,5.58125869296947e-06
A5071606723,17,1.4214101644329483e-07,6.993949719552957e-06
A5010061483,9,0.0,4.881218493703622e-06
A5006472616,6,0.0,4.188593396886721e-06
A5101592184,31,7.71430663820985e-06,2.5531813677588432e-05
A5033032967,11,0.0,8.67626944386965e-06
A5041340084,11,0.0,8.67626944386965e-06
A5080439991,11,0.0,8.67626944386965e-06
A5101452025,11,0.0,8.67626944386965e-06
A5013789892,48,0.000279384017465352,3.653302759262284e-05
A5059716061,223,8.520390302460793e-05,3.8347320406742205e-05
A5022835720,44,2.611617536603621e-06,1.0720717350270194e-05
A5002118519,50,4.545291066901487e-06,1.5748855831734344e-05
A5037487644,34,0.0,9.010576921236416e-06
A5110062082,121,3.2047522463390144e-05,2.4692229391282557e-05
A5110191990,119,2.9536796495945665e-05,2.340955490083981e-05
A5086641469,185,7.719894705462164e-05,4.039404109237665e-05
A5004992182,181,0.007665662485482282,0.0001712963235989299
A5004958799,4,0.0,6.223463143105025e-06
A5112825825,4,0.0,6.223463143105025e-06
A5032192778,4,0.0,6.223463143105025e-06
A5085846177,41,1.6549649518389762e-06,1.262837899741272e-05
A5016276243,9,0.0,5.3146419246223125e-06
A5038080094,9,0.0,5.3146419246223125e-06
A5006991534,89,3.5442939735071154e-06,2.0725339621234678e-05
A5110228095,35,3.1401788641408934e-08,9.341179473763665e-06
A5026469057,69,1.6760653697547843e-06,1.719077253451086e-05
A5007588293,62,1.4648950972023727e-06,1.5540502876875514e-05
A5086122028,7,0.0,5.767282716713432e-06
A5071941725,20,8.68993592327905e-07,9.701792421137372e-06
A5044010342,7,0.0,5.767282716713432e-06
A5005536504,15,3.626814601269496e-07,8.540606291572073e-06
A5014971179,15,1.0186669081238738e-07,7.308609554142913e-06
A5050508538,10,0.0,6.017477372412994e-06
A5081552532,10,0.0,6.017477372412994e-06
A5025151142,37,2.640315703056307e-07,1.172172796032879e-05
A5013874320,37,2.640315703056307e-07,1.172172796032879e-05
A5060838042,9,0.0,5.074704100882923e-06
A5024595081,3,0.0,4.035922099678015e-06
A5109970626,28,8.0826802105227e-06,1.7433660523732942e-05
A5036876420,15,0.0,5.570961229538053e-06
A5101424071,10,0.0,5.022342474632856e-06
A5040434384,12,1.8013273307480032e-09,6.318738815968136e-06
A5059343986,6,0.0,9.22016684756862e-06
A5103410194,8,4.846054727858129e-09,1.0949599842362597e-05
A5103493309,10,3.403454717814406e-08,1.100452662605892e-05
A5103893816,6,0.0,9.220166847568622e-06
A5108110841,6,0.0,9.220166847568622e-06
A5063889703,4,0.0,5.6937882584184326e-06
A5100601100,9,0.0,9.359642569485628e-06
A5004942049,9,0.0,9.359642569485628e-06
A5100384476,9,0.0,9.359642569485628e-06
A5020241600,9,0.0,9.359642569485628e-06
A5023563764,9,0.0,9.359642569485628e-06
A5100435103,9,0.0,9.359642569485628e-06
A5075346435,7,0.0,6.8826252836389e-06
A5065582421,10,7.633418939617068e-07,9.565558284631545e-06
A5101910892,8,2.934059160743592e-07,7.501293378445916e-06
A5058210937,6,6.735720952403341e-08,7.176897264607727e-06
A5029097407,37,9.33137929737721e-05,2.7152689806606614e-05
A5054622919,5,0.0,5.3009191454296005e-06
A5086469872,5,0.0,5.3009191454296005e-06
A5078765739,26,1.8148721005028769e-06,1.738129370919489e-05
A5108828311,5,0.0,5.046646316104935e-06
A5103896366,5,0.0,5.046646316104935e-06
A5082970884,7,0.0,5.548517214762508e-06
A5047952696,49,7.741591202485434e-06,2.477490887925476e-05
A5101921717,7,0.0,5.548517214762508e-06
A5023733450,15,1.7688553790735404e-05,1.3728125540382812e-05
A5059202708,6,0.0,5.839395017786609e-06
A5073550709,6,0.0,5.839395017786609e-06
A5061297688,13,0.0,8.658102107206482e-06
A5040949068,13,0.0,8.658102107206482e-06
A5100427347,30,0.00026244218446599846,2.839991606543165e-05
A5115597442,13,0.0,8.658102107206482e-06
A5004998607,13,0.0,8.658102107206482e-06
A5021604680,13,0.0,8.658102107206482e-06
A5102594690,10,0.0,6.684123257227396e-06
A5100694570,10,0.0,6.684123257227396e-06
A5079545745,10,0.0,6.684123257227396e-06
A5090648171,7,0.0,9.115806235321577e-06
A5067605500,7,0.0,9.115806235321577e-06
A5101527578,7,0.0,9.115806235321577e-06
A5100627532,7,0.0,9.115806235321577e-06
A5087243449,7,0.0,9.115806235321577e-06
A5018855906,56,2.465041107020395e-07,1.4424438128230167e-05
A5101826814,26,0.0,8.081942904706207e-06
A5029213877,67,3.3086559915561723e-06,1.7617903851536e-05
A5085669260,33,0.0,8.071002241526881e-06
A5113180002,33,0.0,8.071002241526881e-06
A5059210781,254,0.00028496103989932915,5.224272860617933e-05
A5018893440,82,1.4476254890594061e-05,2.0507458817206835e-05
A5104909764,28,3.5168117205003396e-08,8.57703554602062e-06
A5004832450,48,7.464066169991679e-08,1.2375630292983842e-05
A5047581227,70,4.206350928734984e-05,3.0695171226808967e-05
A5079703188,25,0.0,7.85956833611319e-06
A5025394374,25,0.0,9.917688154857466e-06
A5009598061,25,0.0,9.917688154857466e-06
A5109253857,26,9.279297889536273e-07,1.0220854511794801e-05
A5068098680,17,0.00017477821516851067,1.4960325578965518e-05
A5102784086,7,3.830606406870127e-08,5.599916365761591e-06
A5067889113,3,0.0,4.932663942894338e-06
A5001161243,3,0.0,4.932663942894338e-06
A5114249905,8,0.0,6.362622765597744e-06
A5027651502,9,9.585904605489313e-08,6.572479243294382e-06
A5022553058,9,9.585904605489313e-08,6.572479243294382e-06
A5017194260,25,7.83759458065109e-06,1.9123515603052048e-05
A5052630940,4,0.0,5.37598749474929e-06
A5053131478,4,0.0,5.37598749474929e-06
A5083723404,8,0.0,6.519182158128941e-06
A5108191303,8,0.0,6.519182158128941e-06
A5112273813,8,0.0,6.519182158128941e-06
A5025157414,14,0.0,9.777002054483423e-06
A5110525768,14,0.0,9.777002054483423e-06
A5007381840,14,0.0,9.777002054483423e-06
A5006648540,14,0.0,9.777002054483423e-06
A5082283686,14,0.0,9.777002054483423e-06
A5033171458,14,0.0,9.777002054483423e-06
A5110773108,10,0.0,4.49740212518454e-06
A5053563896,37,1.2183522632311566e-08,8.108850703260525e-06
A5106457549,54,1.6871665971792212e-07,1.0707633102178646e-05
A5040161747,94,3.62135042943199e-06,2.2047445603832463e-05
A5108330004,32,3.541551290122516e-08,8.031858321865017e-06
A5076099411,49,6.041317327473128e-07,1.1496673705248474e-05
A5024885548,37,9.358761258193072e-08,9.023021122146473e-06
A5059971844,162,4.121379358926041e-06,2.8972270508979765e-05
A5071610626,128,1.344486991924304e-06,2.5124065491371788e-05
A5013132802,134,1.2622427295386832e-05,2.4627793800105945e-05
A5090780120,8,0.0,4.210955379997362e-06
A5103235247,34,8.751992163938982e-08,8.615061426436967e-06
A5103408693,24,7.499047893636869e-08,6.770950574524407e-06
A5103613034,24,0.0,6.390563737153285e-06
A5031363506,18,0.0,5.502993575120562e-06
A5059966193,68,8.700885804876526e-07,1.4442763822780145e-05
A5058997972,34,1.9008265954802521e-06,1.0602990088973817e-05
A5004152260,18,0.0,6.362417774097174e-06
A5114259527,78,2.4662392200040425e-07,1.3874217257443882e-05
A5060666885,24,0.0,6.2525458874760604e-06
A5081051284,10,0.0,5.19692970576021e-06
A5002821081,14,1.3469195051352265e-05,1.0604053407837613e-05
A5062311013,49,1.4815238276316044e-09,1.0254538110919383e-05
A5063395039,138,0.000488147735397969,3.5032872181405575e-05
A5000718121,43,9.602363366248685e-07,1.0199011478339328e-05
A5108072510,54,1.4160751501685375e-06,1.2851166700597726e-05
A5008596564,20,0.0,5.884267438280884e-06
A5003520199,20,0.0,5.884267438280884e-06
A5109099587,26,0.0,7.552509846732449e-06
A5109969923,28,4.2892940864196816e-05,1.0861317791719999e-05
A5085219723,117,2.993366301538962e-05,2.8228691888238127e-05
A5070885587,47,1.2367095712871122e-09,9.347856128095563e-06
A5049838359,47,1.2367095712871122e-09,9.347856128095563e-06
A5105776237,38,0.0,8.61995776013467e-06
A5059902248,38,0.0,8.61995776013467e-06
A5061796461,50,0.0001580854587272343,1.2430849455104166e-05
A5034829831,10,0.0,4.371385590386702e-06
A5028402300,24,0.0,6.387123683814604e-06
A5019821701,12,3.276249707032729e-07,8.198635186156941e-06
A5079290995,9,0.0,4.8582962136245515e-06
A5113269550,19,0.0,1.2674351872058603e-05
